category id, category name, TP, FP, FN, precision, recall, F1
-2, microaverage, 118, 1730, 756, 0.06385281385281386, 0.13501144164759726, 0.0867009551800147
-1, macroaverage, 118, 1730, 756, 0.06710435323142312, 0.1535714285714286, 0.09339775579286733
0, arXiv , 0, 0, 0, 0.0, 0.0, 0.0
1, Physics , 1, 42, 9, 0.023255813953488372, 0.1, 0.03773584905660377
2, Astrophysics , 13, 206, 37, 0.0593607305936073, 0.26, 0.0966542750929368
3, Condensed Matter , 2, 87, 8, 0.02247191011235955, 0.2, 0.04040404040404041
4, General Relativity and Quantum Cosmology , 4, 38, 46, 0.09523809523809523, 0.08, 0.08695652173913043
5, High Energy Physics - Experiment , 16, 81, 34, 0.16494845360824742, 0.32, 0.21768707482993196
6, High Energy Physics - Lattice , 3, 80, 47, 0.03614457831325301, 0.06, 0.04511278195488721
7, High Energy Physics - Phenomenology , 4, 69, 46, 0.0547945205479452, 0.08, 0.06504065040650406
8, High Energy Physics - Theory , 5, 53, 45, 0.08620689655172414, 0.1, 0.0925925925925926
9, Mathematical Physics , 1, 46, 39, 0.02127659574468085, 0.025, 0.02298850574712644
10, Nonlinear Sciences , 7, 95, 43, 0.06862745098039216, 0.14, 0.09210526315789475
11, Adaption and Self-Organizing Systems , 9, 43, 41, 0.17307692307692307, 0.18, 0.17647058823529413
12, Chaotic Dynamics , 2, 132, 8, 0.014925373134328358, 0.2, 0.02777777777777778
13, Cellular Automata and Lattice Gases , 2, 140, 2, 0.014084507042253521, 0.5, 0.027397260273972605
14, Pattern Formation and Solutions , 5, 103, 45, 0.046296296296296294, 0.1, 0.06329113924050632
15, Exactly Solvable and Integrable Systems , 11, 153, 39, 0.06707317073170732, 0.22, 0.102803738317757
16, Nuclear Experiment , 11, 72, 39, 0.13253012048192772, 0.22, 0.16541353383458648
17, Nuclear Theory , 1, 42, 49, 0.023255813953488372, 0.02, 0.02150537634408602
18, Quantum Physics , 5, 72, 45, 0.06493506493506493, 0.1, 0.07874015748031496
19, Computer Science , 5, 59, 45, 0.078125, 0.1, 0.08771929824561403
20, Mathematics , 3, 47, 47, 0.06, 0.06, 0.06
21, Quantitative Biology , 8, 70, 42, 0.10256410256410256, 0.16, 0.125
